JACKSONVILLE FL 1843          ,7581 103RD STREET             ,JACKSONVILLE        ,FL,32210-6712,30.2485547,-81.7727984
PLAQUEMINE LA 1844            ,58630 BELLEVIEW DRIVE         ,PLAQUEMINE          ,LA,70764-3942,30.4469424,-91.1616871
HAMILTON OH 1845              ,70 NORTH BROOKWOOD AVENUE     ,HAMILTON            ,OH,45013-1210,39.4219219,-84.5877358
MADISONVILLE TX 1846          ,719 EAST MAIN STREET          ,MADISONVILLE        ,TX,77864-2038,30.9513918,-95.90874504
EL PASO TX 1847               ,120 SOUTH PIEDRAS STREET      ,EL PASO             ,TX,79905-2228,31.77323333,-106.4615
EL PASO TX 1848               ,8181 ALAMEDA AVENUE           ,EL PASO             ,TX,79907-5123,31.5970412,-106.2394243
SOUTH BEND IN 1849            ,3030 LINCOLN WAY WEST         ,SOUTH BEND          ,IN,46628-1946,41.6795682,-86.256616
STONE MOUNTAIN GA 1850        ,921 NORTH HAIRSTON ROAD       ,STONE MOUNTAIN      ,GA,30083-2801,33.80070999,-84.19342525
SILER CITY NC 1851            ,1718 EAST 11TH STREET         ,SILER CITY          ,NC,27344-2820,35.7331942,-79.4366576
ST LOUIS MO 1852              ,10611 PAGE AVENUE             ,ST LOUIS            ,MO,63132-1203,38.6925576,-90.3949951
PHENIX CITY AL 1853           ,3903 US HIGHWAY 80 WEST       ,PHENIX CITY         ,AL,36870-6463,32.47003257,-85.09020172
CHILLICOTHE IL 1854           ,106 SOUTH PLAZA PARK          ,CHILLICOTHE         ,IL,61523-2253,40.9119,-89.5378
LA GRANGE TX 1855             ,249 EAST TRAVIS STREET        ,LA GRANGE           ,TX,78945-2616,29.90656946,-96.87515699
MAGNOLIA TX 1856              ,40930 FM 1774                 ,MAGNOLIA            ,TX,77354-1194,30.2203,-95.7836
LITHONIA GA 1857              ,7466 COVINGTON HIGHWAY        ,LITHONIA            ,GA,30058-7612,33.70816739,-84.1160082
HUNTERSVILLE NC 1858          ,409 GILEAD ROAD               ,HUNTERSVILLE        ,NC,28078-6899,35.4099729,-80.8520592
ST CLOUD MN 1859              ,145 25TH AVENUE SOUTH         ,ST CLOUD            ,MN,56301-3900,45.5500415,-94.18818796
ORANGE PARK FL 1860           ,1980 WELLS ROAD STE 2         ,ORANGE PARK         ,FL,32073-2229,30.1864325,-81.7410406
COMMERCE GA 1861              ,2310 HOMER ROAD               ,COMMERCE            ,GA,30529-1238,34.23667143,-83.45398571
SPRINGFIELD OH 1862           ,1707 EAST MAIN STREET         ,SPRINGFIELD         ,OH,45503-4637,39.9231,-83.78349592
KANNAPOLIS NC 1863            ,956 SOUTH CANNON BLVD         ,KANNAPOLIS          ,NC,28083-5245,35.4819314,-80.6124611
GONZALES TX 1864              ,1818 WATER STREET             ,GONZALES            ,TX,78629-6303,29.51423944,-97.46229611
DICKINSON ND 1865             ,358 18TH STREET WEST          ,DICKINSON           ,ND,58601-3020,46.9026,-102.7906469
LAREDO TX 1866                ,3318 CLARK BOULEVARD          ,LAREDO              ,TX,78043-3346,27.5168,-99.46231701
BLOOMINGTON IL 1867           ,2 CURRENCY DRIVE              ,BLOOMINGTON         ,IL,61704-9632,40.4575,-88.9785
CARTERSVILLE GA 1868          ,150 MARKET SQUARE             ,CARTERSVILLE        ,GA,30120-2854,34.17576327,-84.7884
BELGRADE MT 1869              ,312 WEST MAIN ST STE B-5      ,BELGRADE            ,MT,59714-3836,45.7784496,-111.1823348
HENDERSON KY 1870             ,529 NORTH GREEN STREET        ,HENDERSON           ,KY,42420-2947,37.84377625,-87.58594176
EATON OH 1871                 ,1210 NORTH BARRON STREET      ,EATON               ,OH,45320-1014,39.7577766,-84.6363244
EL PASO TX 1872               ,7044 ALAMEDA AVENUE           ,EL PASO             ,TX,79915-3404,31.5970412,-106.2394243
EUFAULA AL 1874               ,997A SOUTH EUFAULA AVE        ,EUFAULA             ,AL,36027-2607,31.8914,-85.1458
MILFORD OH 1875               ,960 LILA AVENUE               ,MILFORD             ,OH,45150-1683,39.17412716,-84.27785561
JACKSONVILLE FL 1876          ,5229 NORMANDY BOULEVARD       ,JACKSONVILLE        ,FL,32205-4827,30.3105881,-81.7369864
COLUMBUS OH 1877              ,2290 MORSE ROAD               ,COLUMBUS            ,OH,43229-5858,40.0607453,-82.9580856
AITKIN MN 1878                ,14 4TH STREET SE              ,AITKIN              ,MN,56431-1825,46.5259672,-93.6957107
FRANKFORT IN 1879             ,1601 EAST WABASH STREET       ,FRANKFORT           ,IN,46041-2746,40.27880021,-86.49420908
JASPER IN 1880                ,51 SOUTH US HIGHWAY 231       ,JASPER              ,IN,47546-3248,38.3907,-86.941
CENTRE AL 1881                ,1635 WEST MAIN STREET         ,CENTRE              ,AL,35960-9301,34.1402664,-85.65424924
ALEXANDRIA IN 1882            ,1111 N PARK AVE               ,ALEXANDRIA          ,IN,46001-1258,40.2755,-85.67054829
GREER SC 1883                 ,202 E WADE HAMPTON BLVD       ,GREER               ,SC,29651-1353,34.9482,-82.2217
KEARNEY MO                    ,675 WEST 92 HIGHWAY           ,KEARNEY             ,MO,64060-8661,39.3544,-94.6949
LILBURN GA 1885               ,4760 LAWRENCEVILLE HWY        ,LILBURN             ,GA,30047-3858,33.89617488,-84.13936183
FORT WORTH TX 1886            ,7431 NORTH BEACH STREET       ,FORT WORTH          ,TX,76137-1504,32.87171588,-97.29079365
NORCROSS GA 1887              ,4985 JIMMY CARTER BLVD        ,NORCROSS            ,GA,30093-3520,33.895225,-84.19684167
INDIANAPOLIS IN 1888          ,2740 EAST 38TH STREET         ,INDIANAPOLIS        ,IN,46218-1228,39.8255,-86.11811429
GREENCASTLE IN 1889           ,2 PUTNAM PLAZA                ,GREENCASTLE         ,IN,46135-9418,39.6462,-86.8287
WASHINGTON IN 1890            ,435 SOUTH STATE ROAD 57       ,WASHINGTON          ,IN,47501-4063,38.65295306,-87.1711
ROGERSVILLE AL 1891           ,16030 HIGHWAY 72              ,ROGERSVILLE         ,AL,35652-8111,34.8224,-87.2871
NEWNAN GA 1892                ,2978 HIGHWAY 154              ,NEWNAN              ,GA,30265-1800,33.41230722,-84.6828
OVERLAND PARK KS 1893         ,14851 METCALF AVENUE          ,OVERLAND PARK       ,KS,66223-2205,38.8584744,-94.6672453
HAMILTON OH 1894              ,2650 DIXIE HIGHWAY            ,HAMILTON            ,OH,45015-1619,39.369537,-84.5460955
SHELBYVILLE IN 1895           ,245 EAST BROADWAY STREET      ,SHELBYVILLE         ,IN,46176-1443,39.5227,-85.77238983
PERRYVILLE MO 1896            ,104 SOUTH PERRYVILLE BLVD     ,PERRYVILLE          ,MO,63775-1380,37.72538836,-89.88442943
MACCLENNY FL 1897             ,757 WEST MACCLENNY AVENUE     ,MACCLENNY           ,FL,32063-9659,30.28098975,-82.13360329
BLAIR NE 1898                 ,1114 WASHINGTON STREET        ,BLAIR               ,NE,68008-1730,41.5660255,-95.8977816
GRAND FORKS ND 1899           ,1106 SOUTH WASHINGTON ST      ,GRAND FORKS         ,ND,58201-5431,47.91113878,-97.0452
SOUTH ZANESVILLE OH 1900      ,58 NORTH MAYSVILLE AVENUE     ,SOUTH ZANESVILLE    ,OH,43701-6111,39.9048293,-82.0189582
ALTON IL 1901                 ,1620 WASHINGTON AVENUE        ,ALTON               ,IL,62002-3931,38.7440921,-90.3302062
ENGLEWOOD OH 1902             ,911 SOUTH MAIN STREET         ,ENGLEWOOD           ,OH,45322-2816,39.86311828,-84.28615771
BLOOMINGTON IN 1903           ,1645 WEST 3RD STREET          ,BLOOMINGTON         ,IN,47404-5027,39.1642,-86.55404063
MINEOLA TX 1904               ,105 DEBBY LANE                ,MINEOLA             ,TX,75773-2858,32.3202,-95.2715
QUINLAN TX 1905               ,8830 HIGHWAY 34 SOUTH         ,QUINLAN             ,TX,75474-9421,33.0004484,-96.109327
LITTLE ELM TX 1906            ,2976 FM HIGHWAY 423           ,LITTLE ELM          ,TX,75068-6644,33.1771,-96.9503
CORPUS CHRISTI TX 1907        ,5801 SARATOGA BOULEVARD       ,CORPUS CHRISTI      ,TX,78414-4210,27.68385085,-97.38050169
JOHNSON CITY TN 1908          ,18 GREAT OAK WAY              ,JOHNSON CITY        ,TN,37615-3092,36.4222,-82.4648
STE GENEVIEVE MO 1909         ,21950 HIGHWAY 32              ,STE GENEVIEVE       ,MO,63670-9190,37.9673392,-90.05711857
SPRING TX 1910                ,6522 FM 2920 ROAD             ,SPRING              ,TX,77379-2612,30.0797647,-95.6661834
KILLEEN TX 1911               ,1005 NORTH GRAY STREET        ,KILLEEN             ,TX,76541-3418,31.12588116,-97.72618587
DECATUR GA 1912               ,4961 COVINGTON HIGHWAY        ,DECATUR             ,GA,30035-2016,33.73386626,-84.21223125
PLANO TX 1913                 ,1408 JUPITER ROAD             ,PLANO               ,TX,75074-6545,33.0188901,-96.6817534
WESLACO TX 1914               ,311 NORTH WESTGATE AVENUE     ,WESLACO             ,TX,78596-2702,26.27220832,-98.0087
STONE MOUNTAIN GA 1915        ,5220 STONE MOUNTAIN HWY       ,STONE MOUNTAIN      ,GA,30087-3419,33.82327959,-84.11190204
BOGART GA 1916                ,4405 ATLANTA HIGHWAY          ,BOGART              ,GA,30622-2206,33.9401,-83.48794856
ST MARYS GA 1917              ,2328 OSBORNE ROAD             ,ST MARYS            ,GA,31558-9116,30.7467,-81.5634
CRYSTAL MN 1918               ,4905 WEST BROADWAY AVENUE     ,CRYSTAL             ,MN,55429-3501,45.04338715,-93.35256999
COLUMBUS OH 1919              ,3075 EAST MAIN STREET         ,COLUMBUS            ,OH,43209-2618,39.9562672,-82.9163102
WINDER GA 1920                ,78 WEST MAY STREET            ,WINDER              ,GA,30680-2065,33.99312796,-83.72808387
HAM LAKE MN 1921              ,15665 CENTRAL AVENUE NE       ,HAM LAKE            ,MN,55304-5614,45.25527959,-93.2349
NEW BOSTON TX 1922            ,301 NORTH MCCOY BOULEVARD     ,NEW BOSTON          ,TX,75570-2305,33.46277857,-94.40830714
SHERWOOD AR 1923              ,8001 COMMERCE COVE            ,SHERWOOD            ,AR,72076-0000,34.87,-92.1992
FORT WAYNE IN 1924            ,5201 COLDWATER ROAD           ,FORT WAYNE          ,IN,46825-5538,41.12606662,-85.1358
SPRINGFIELD OH 1925           ,1411 PARKER COURT             ,SPRINGFIELD         ,OH,45504-2855,39.63351746,-83.7551
BRISTOW OK 1926               ,103 WEST HIGHWAY 16           ,BRISTOW             ,OK,74010-3390,35.77688208,-96.26609701
BURNSVILLE MN 1927            ,3150 HIGHWAY 13 WEST          ,BURNSVILLE          ,MN,55337-1797,44.7772659,-93.3191682
OCILLA GA 1928                ,523 NORTH IRWIN AVENUE        ,OCILLA              ,GA,31774-5007,31.6011226,-83.2499179
MADISON GA 1929               ,1361 EATONTON ROAD            ,MADISON             ,GA,30650-2019,33.5846,-83.4776
GREENFIELD MO 1930            ,434 SOUTH GRAND               ,GREENFIELD          ,MO,65661-1402,37.4083,-93.8468
GUYMON OK 1931                ,1841 NORTH HIGHWAY 64         ,GUYMON              ,OK,73942-2741,36.69760778,-101.4829151
FARGO ND 1932                 ,4457 MAIN AVENUE              ,FARGO               ,ND,58103-1133,46.8740623,-96.7755563
DECATUR IN 1933               ,928 SOUTH 13TH STREET         ,DECATUR             ,IN,46733-1806,40.822473,-84.9376
CLINTON TN 1934               ,626 N CHARLES SEIVERS BVD     ,CLINTON             ,TN,37716-3839,36.0971,-84.1752
ELLETTSVILLE IN 1935          ,5203 WEST STATE ROAD 46       ,ELLETTSVILLE        ,IN,47404-9619,39.22173273,-86.60662121
SOUTH BEND IN 1936            ,51980 STATE ROUTE 933         ,SOUTH BEND          ,IN,46637-1711,41.7337,-86.2415
ABILENE KS 1937               ,1702 NORTH BUCKEYE AVENUE     ,ABILENE             ,KS,67410-1527,38.93321616,-97.2142
FLOWER MOUND TX 1938          ,1601 JUSTIN ROAD              ,FLOWER MOUND        ,TX,75028-4323,33.0738,-97.0674
KILLEEN TX 1939               ,4802 JUDSON AVENUE            ,KILLEEN             ,TX,76549-4989,31.08799547,-97.79362469
SPARTANBURG SC 1940           ,2141 SOUTHPORT ROAD           ,SPARTANBURG         ,SC,29306-6257,34.92063528,-81.88982539
LAMPASAS TX 1941              ,1306 SOUTH KEY AVENUE         ,LAMPASAS            ,TX,76550-3514,31.05792574,-98.1798257
BELLMEAD TX 1942              ,101 EASTGATE PLAZA            ,BELLMEAD            ,TX,76705-2868,31.6209,-97.0985
LEBANON VA 1943               ,1303 EAST MAIN STREET         ,LEBANON             ,VA,24266-3445,36.911,-82.0411
MISSOULA MT 1944              ,3625 BROOKS STREET            ,MISSOULA            ,MT,59801-7359,46.8376901,-114.0375069
MOUNT HOLLY NC 1945           ,421 BEATTY ROAD               ,MOUNT HOLLY         ,NC,28012-2505,35.2745,-81.0259
PHILADELPHIA MS 1946          ,388 WEST MAIN STREET          ,PHILADELPHIA        ,MS,39350-2752,32.7709,-89.12275526
STAR CITY AR 1947             ,213 SOUTH LINCOLN AVENUE      ,STAR CITY           ,AR,71667-5203,33.9381,-91.8436
PLATTE CITY MO 1948           ,1200 BRANCH STREET            ,PLATTE CITY         ,MO,64079-9599,39.3644,-94.7724
JEFFERSONTOWN KY 1949         ,3880 RUCKRIEGEL PARKWAY       ,JEFFERSONTOWN       ,KY,40299-3958,38.1896922,-85.5668474
CLINTON SC 1950               ,802 SOUTH BROAD STREET        ,CLINTON             ,SC,29325-2816,34.46076292,-81.8787
ATLANTA GA 1951               ,1475 MORELAND AVENUE SE       ,ATLANTA             ,GA,30316-3128,33.7129087,-84.3500702
ROGERS MN 1952                ,14105 NORTHDALE BOULEVARD     ,ROGERS              ,MN,55374-9630,45.21047417,-93.55599898
HUNTSVILLE AL 1953            ,801 ANDREW JACKSON WAY NE     ,HUNTSVILLE          ,AL,35801-3506,34.7443654,-86.5771851
MADISON WI 1954               ,6902 WATTS ROAD               ,MADISON             ,WI,53719-1322,43.0506202,-89.5013932
CANTON OH 1955                ,4101 CLEVELAND AVENUE NW      ,CANTON              ,OH,44709-2347,40.8439,-81.3914
PIQUA OH 1956                 ,631 WEST WATER STREET         ,PIQUA               ,OH,45356-2157,40.1473408,-84.247263
DUMAS AR 1957                 ,700 HIGHWAY 65 SOUTH          ,DUMAS               ,AR,71639-3004,33.89670106,-91.48778473
BAYOU VISTA LA 1958           ,900 HIGHWAY 90 EAST           ,BAYOU VISTA         ,LA,70380-5113,29.688,-91.3067
SANGER TX 1959                ,1501 CHAPMAN DRIVE            ,SANGER              ,TX,76266-9048,33.36709728,-97.18226712
SHAKOPEE MN 1960              ,551 MARSCHALL ROAD SOUTH      ,SHAKOPEE            ,MN,55379-2612,44.7945239,-93.5072137
HAMILTON AL 1961              ,1845 MILITARY ST SOUTH        ,HAMILTON            ,AL,35570-6618,34.1184,-87.9895
CHESNEE SC 1962               ,714 SOUTH ALABAMA AVENUE      ,CHESNEE             ,SC,29323-1706,35.1408,-81.8608
RIPLEY MS 1963                ,304 CITY AVENUE SOUTH         ,RIPLEY              ,MS,38663-2514,34.72887143,-88.9464
NAVARRE FL 1964               ,2299 HIGHWAY 87               ,NAVARRE             ,FL,32566-3211,30.4674937,-86.9097115
THERMOPOLIS WY 1965           ,426 SOUTH 6TH STREET          ,THERMOPOLIS         ,WY,82443-3023,43.642014,-108.2125548
GREENVILLE OH 1966            ,405 WAGNER AVENUE             ,GREENVILLE          ,OH,45331-2536,40.11631409,-84.6223651
COLUMBUS OH 1967              ,1911 BRICE ROAD               ,COLUMBUS            ,OH,43232-4743,39.9406455,-82.8305813
ROCHESTER IN 1968             ,1514 MAIN STREET              ,ROCHESTER           ,IN,46975-2620,41.05807863,-86.21712535
WOODSTOCK GA 1969             ,6391 BELLS FERRY ROAD         ,WOODSTOCK           ,GA,30102-5437,34.10245574,-84.5823
SUMTER SC 1970                ,600 BROAD STREET              ,SUMTER              ,SC,29150-3308,33.9387384,-80.3632426
HOUSTON MS 1971               ,609 WEST MADISON STREET       ,HOUSTON             ,MS,38851-2008,33.8963,-89.01033333
MT VERNON OH 1972             ,806 COSHOCTON AVE             ,MT VERNON           ,OH,43050-1922,39.9332,-82.4379
ANTIGO WI 1973                ,221 STATE HIGHWAY 64          ,ANTIGO              ,WI,54409-2954,45.162,-89.14073364
VIROQUA WI 1974               ,902 NORTH MAIN STREET         ,VIROQUA             ,WI,54665-1150,43.6662967,-91.100217
GOOSE CREEK SC 1975           ,205 N GOOSE CREEK BLVD        ,GOOSE CREEK         ,SC,29445-2967,33.0314,-80.0346
MINNEAPOLIS MN 1976           ,3536 NICOLLET AVE SOUTH       ,MINNEAPOLIS         ,MN,55408-4558,44.8824713,-93.2806844
DONALSONVILLE GA 1977         ,413 WEST 3RD STREET           ,DONALSONVILLE       ,GA,39845-1511,31.0412419,-84.8890775
GAUTIER MS 1978               ,3251 HIGHWAY 90               ,GAUTIER             ,MS,39553-5121,30.3837,-88.6122
BRADY TX 1979                 ,2039 SOUTH BRIDGE STREET      ,BRADY               ,TX,76825-7420,31.11493408,-99.3356
CHARLESTON SC 1980            ,785 FOLLY ROAD                ,CHARLESTON          ,SC,29412-3455,32.7597863,-79.9741094
SOUTH BOSTON VA 1981          ,4014 HALIFAX ROAD             ,SOUTH BOSTON        ,VA,24592-4821,36.7375,-78.9197
ROBSTOWN TX 1982              ,306 WEST AVENUE J             ,ROBSTOWN            ,TX,78380-2208,27.80015509,-97.67033767
BROWNSVILLE TX 1983           ,5035 PAREDES LINE ROAD        ,BROWNSVILLE         ,TX,78526-1307,25.9826,-97.4842
NORTH LITTLE ROCK AR 1984     ,8755 SHELTIE DRIVE            ,NORTH LITTLE ROCK   ,AR,72113-6763,34.8596,-92.3976
MT PLEASANT SC 1985           ,1533C NORTH HIGHWAY 17        ,MT PLEASANT         ,SC,29464-3766,32.848,-79.8349
DANVILLE VA 1986              ,602 PINEY FOREST ROAD         ,DANVILLE            ,VA,24540-2800,36.6086711,-79.4071882
HILLSBORO OH 1987             ,1430 NORTH HIGH STREET        ,HILLSBORO           ,OH,45133-8514,39.2347,-83.6096
HONDO TX 1988                 ,1003 19TH STREET              ,HONDO               ,TX,78861-2431,29.347499,-99.13938943
SCOTTSBURG IN 1989            ,58 NORTH GARDNER STREET       ,SCOTTSBURG          ,IN,47170-1102,38.68678815,-85.77872617
SAN ANTONIO TX 1990           ,5519 BABCOCK ROAD             ,SAN ANTONIO         ,TX,78240-1810,29.5186902,-98.5952869
MT VERNON TX 1991             ,303 HIGHWAY 37                ,MT VERNON           ,TX,75457-3102,33.18377419,-95.2336
LAURINBURG NC 1992            ,1123 SOUTH MAIN STREET        ,LAURINBURG          ,NC,28352-4740,34.76393026,-79.46825848
BROKEN ARROW OK 1993          ,3001 WEST KENOSHA STREET      ,BROKEN ARROW        ,OK,74012-8950,36.0609,-95.83
GULFPORT MS 1994              ,611 COURTHOUSE ROAD           ,GULFPORT            ,MS,39507-2507,30.3062586,-89.2797073
CRYSTAL CITY MO 1995          ,1232 NORTH TRUMAN BLVD        ,CRYSTAL CITY        ,MO,63019-1333,38.2311,-90.3884
LAKE ZURICH IL 1996           ,233 S RAND RD                 ,LAKE ZURICH         ,IL,60047-2273,42.1928026,-88.1096709
KOKOMO IN 1997                ,3201 SOUTH LAFOUNTAIN ST      ,KOKOMO              ,IN,46902-3713,40.4495,-86.1271
GARDEN CITY GA 1998           ,5122 AUGUSTA ROAD             ,GARDEN CITY         ,GA,31408-1604,32.11550686,-81.16496936
JACKSONVILLE FL 1999          ,4124 EMERSON STREET           ,JACKSONVILLE        ,FL,32207-4790,30.2905067,-81.6219749
NORFOLK VA 2000               ,7720 HAMPTON BLVD             ,NORFOLK             ,VA,23505-1738,36.9165846,-76.3082128
RINCON GA 2001                ,214 NORTH COLUMBIA AVENUE     ,RINCON              ,GA,31326-6808,32.29068485,-81.23441414
MENDOTA IL 2002               ,1601 13TH AVENUE              ,MENDOTA             ,IL,61342-9502,41.5573494,-89.1278
